canonical_id,record_type,module_authority,rule_name,source,core_provenance,mxx_provenance,authority_note
BR-147,CORE_CANONICAL_BR,M12,Closure Resolves Agency-Owned Unallocated Add-on,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,Core v1.3 canonical BR; preserved unless an approved exact semantic amendment applies.
BR-148,CORE_CANONICAL_BR,M12,Closure Resolves Allocated Add-on,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,Core v1.3 canonical BR; preserved unless an approved exact semantic amendment applies.
BR-149,CORE_CANONICAL_BR,M12,Closure Ends Agency Membership,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,Core v1.3 canonical BR; preserved unless an approved exact semantic amendment applies.
BR-150,CORE_CANONICAL_BR,M12,Closure Ends Lead Title,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,Core v1.3 canonical BR; preserved unless an approved exact semantic amendment applies.
BR-151,CORE_CANONICAL_BR,M12,Agency Closed Final State,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,Core v1.3 canonical BR; preserved unless an approved exact semantic amendment applies.
M01-CI-007,MXX_RULE_EXTENSION_OR_AMENDMENT,M01,Conditional KTP eligibility,STEP07 v1.1 preserved finding M01-CI-007; Core artifact 26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md; Mxx authority WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.2.md,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/05_TECHNICAL_DECISIONS/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/06_DEPENDENCY_MANIFEST/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.sql; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6_EXTRACTED/RUMAHAGEN_W4-01E_FINAL_CANONICAL_BUILD_FROM_ZERO_DATABASE_SCHEMA_v2.6.sql; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6_EXTRACTED/RUMAHAGEN_W4-01E_FINAL_CANONICAL_TABLE_REGISTER_v2.6.csv,STEP07 v1.1 preserved finding M01-CI-007; Core artifact 26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md; Mxx authority WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.2.md,M01-M15 authoritative semantic delta; not a whole-artifact replacement.
M01-CI-009,MXX_RULE_EXTENSION_OR_AMENDMENT,M01,Pending Review boundary,STEP07 v1.1 preserved finding M01-CI-009; Core artifact 19_IMPLEMENTATION_STRATEGY/W4-02A.6.23_MODULE_IMPLEMENTATION_STRATEGY_INTEGRATED_IMPLEMENTATION_SEQUENCING_v2.1.md; Mxx authority WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.2.md,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/08_USER_FLOW/W4-02A.6.12_USER_FLOW_CURRENT_CROSS_DOMAIN_INTERACTION_FLOW_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/05_TECHNICAL_DECISIONS/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/06_DEPENDENCY_MANIFEST/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.sql,STEP07 v1.1 preserved finding M01-CI-009; Core artifact 19_IMPLEMENTATION_STRATEGY/W4-02A.6.23_MODULE_IMPLEMENTATION_STRATEGY_INTEGRATED_IMPLEMENTATION_SEQUENCING_v2.1.md; Mxx authority WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.2.md,M01-M15 authoritative semantic delta; not a whole-artifact replacement.
M02-CI-008,MXX_RULE_EXTENSION_OR_AMENDMENT,M02,Review Auto-Approve / post-publication moderation,STEP07 v1.1 preserved finding M02-CI-008; Core artifact 26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md; Mxx authority WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.2.md,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/08_USER_FLOW/W4-02A.6.12_USER_FLOW_CURRENT_CROSS_DOMAIN_INTERACTION_FLOW_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/16_UI_UX/W4-02A.6.20_UI_UX_SPECIFICATION_CURRENT_INTERFACE_BEHAVIOR_CONTRACT_v2.1.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/05_TECHNICAL_DECISIONS/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/06_DEPENDENCY_MANIFEST/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.md,STEP07 v1.1 preserved finding M02-CI-008; Core artifact 26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md; Mxx authority WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.2.md,M01-M15 authoritative semantic delta; not a whole-artifact replacement.
M02-CI-009,MXX_RULE_EXTENSION_OR_AMENDMENT,M02,Outcome Presentation — non-owning,STEP07 v1.1 preserved finding M02-CI-009; Core artifact 04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; Mxx authority WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.2.md,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/05_TECHNICAL_DECISIONS/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/06_DEPENDENCY_MANIFEST/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.sql; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6_EXTRACTED/RUMAHAGEN_W4-01E_FINAL_CANONICAL_BUILD_FROM_ZERO_DATABASE_SCHEMA_v2.6.sql; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6_EXTRACTED/RUMAHAGEN_W4-01E_FINAL_CANONICAL_TABLE_REGISTER_v2.6.csv,STEP07 v1.1 preserved finding M02-CI-009; Core artifact 04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; Mxx authority WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.2.md,M01-M15 authoritative semantic delta; not a whole-artifact replacement.
M02-CI-011,MXX_RULE_EXTENSION_OR_AMENDMENT,M02,KTP deferred semantics,STEP07 v1.1 preserved finding M02-CI-011; Core artifact CAM11-0034; Mxx authority WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.2.md,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/05_TECHNICAL_DECISIONS/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/06_DEPENDENCY_MANIFEST/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.sql; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6_EXTRACTED/RUMAHAGEN_W4-01E_FINAL_CANONICAL_BUILD_FROM_ZERO_DATABASE_SCHEMA_v2.6.sql; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/W4-01E_FINAL_BUILD_FROM_ZERO_SCHEMA_PACKAGE_v2.6_EXTRACTED/RUMAHAGEN_W4-01E_FINAL_CANONICAL_TABLE_REGISTER_v2.6.csv,STEP07 v1.1 preserved finding M02-CI-011; Core artifact CAM11-0034; Mxx authority WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.2.md,M01-M15 authoritative semantic delta; not a whole-artifact replacement.
M03-CI-001,MXX_RULE_EXTENSION_OR_AMENDMENT,M03,Publication / no Pending Review,STEP07 v1.1 preserved finding M03-CI-001; Core artifact 20_MODULE_PLANNING/W4-02A.6.24_REVISED_MODULE_PLANNING_CURRENT_MODULE_DELIVERY_PLANNING_v2.1.md; Mxx authority RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED/00_M03_REBUILD_CONTROL_REPORT_v1.3.md,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/08_USER_FLOW/W4-02A.6.12_USER_FLOW_CURRENT_CROSS_DOMAIN_INTERACTION_FLOW_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/16_UI_UX/W4-02A.6.20_UI_UX_SPECIFICATION_CURRENT_INTERFACE_BEHAVIOR_CONTRACT_v2.1.md; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/05_TECHNICAL_DECISIONS/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/06_DEPENDENCY_MANIFEST/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/10_DATABASE_DICTIONARY/W4-02A.6.14_DATABASE_DICTIONARY_CURRENT_LOGICAL_TO_PHYSICAL_DATA_MEANING_FULL_CONSOLIDATED_v2.2.docx; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0.zip; RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/11_DATABASE_SCHEMA/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_PACKAGE_v1.0_EXTRACTED/RUMAHAGEN_FULL_DATABASE_SCHEMA_SOURCE_ONLY_v1.0.md,STEP07 v1.1 preserved finding M03-CI-001; Core artifact 20_MODULE_PLANNING/W4-02A.6.24_REVISED_MODULE_PLANNING_CURRENT_MODULE_DELIVERY_PLANNING_v2.1.md; Mxx authority RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED/00_M03_REBUILD_CONTROL_REPORT_v1.3.md,M01-M15 authoritative semantic delta; not a whole-artifact replacement.
