relative_path,size_bytes,sha256,extension,source_pack,coverage_level,coverage_status
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/09_M03_SEARCH_CONTRACT_FULL_v1.3.md,1635,8b88d97ee61f222d30336e49d9792513d59395fad2655db35f365ca7b5457a71,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/10_M03_UI_UX_USER_FLOW_FULL_v1.3.md,1632,8088db4f7266fc022960ff19b9f2aca8e473a7ab20eb294a5bd79992d6eee86a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/11_M03_PHYSICAL_RUNTIME_STATUS_FULL_v1.3.md,1346,ddcf7ff72551e43765665754443ad95e9ebae2518d99980e302ecf56fc5df73a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/13_M03_MEDIA_THUMBNAIL_DERIVATIVE_CONTRACT_FULL_v1.3.md,1664,de6aea2c25f5a253264419b55b0559e8f9747381806d00180a349d409de04b25,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/14_M03_DISTRICT_REFRESH_POSITIONING_CONTRACT_FULL_v1.3.md,1518,cfd64dc6285dc1a6f0db4aa703ffc412eaf24dfb2c116f20af8a76ce4ea3e3ea,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/15_M03_QA_COMPLETION_CONTROLLED_v1.3.md,1396,c2a161abd7ee786113a8a1d8db7e293e4c7b0745fc4884697a78ff76323c0f00,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/16_WF03_MASTER_PROGRESS_M01-M15_v1.8_M03_QIR_INTEGRATED.xlsx,29255,eba4a88d5d22fa972654e78c1a3ae4ffe3c4fa07103a82b39b749f1435401ed2,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/17_M03_QIR_INTEGRATION_PROVENANCE_v1.3.md,1605,ee95baced7b6a41e2bd7fe067db3b07c208b816382d1b4ae5f54a32cd3a76e39,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/MANIFEST_M03_FULL_REBUILD_v1.3.md,1148,9a72ff3191e16efd885522b81e1c1ebdb124ca80f09f3c21e8031f9f2547df58,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/README_CONTROLLED_OUTPUT_v1.3.md,1358,6324296237781583dc4c164b90569d0daa4556d64edbfb3b4c7ef15bcf72875a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/00_M03_REBUILD_CONTROL_REPORT_v1.2.md,4607,f02ca75459fdf42ebfe5ce9af63f33e2ed038587a21aa41f7ac5583bebf7c4bb,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/01_M03_QUESTION_INVENTORY_FULL_v1.2.csv,11442,654d03bbfec99b2daeea2387aa56d61b779fcd04eea8a52cab9f6718698192af,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/01_M03_QUESTION_INVENTORY_FULL_v1.2.xlsx,10816,a74a6be6e48b3234201a71a9993d4779b5b1476128794d0b1a133c5bc327f5b0,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/02_M03_PERMISSION_MATRIX_FULL_v1.2.xlsx,8343,10068b1fbdb2a8b456ea66a9a2f39820de63624cb00955a36fb595ec37a365f5,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/03_M03_PERMISSION_MATRIX_FULL_v1.2.csv,3290,e990ded819f7ad539ce9f1daab3d00ec13a5296183300b9e7ba64232a7e93f34,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/04_M03_SEMANTIC_LIFECYCLE_AUTHORITY_FULL_v1.2.md,3651,e75615d5b2e5f5221c90be6675d952594139d434de7ec46895206fda78222c48,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/05_M03_CROSS_ARTIFACT_RECONCILIATION_FULL_v1.2.md,2047,97b5a1d742b8c19104464fa4b7ad31dac3de83693e1a1bb3d989f07c891ef660,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/06_M03_API_CONTRACT_FULL_v1.2.md,1992,7b89a05f96fea587c1390dce4a7276986e04ba5f8b2833ef2a020f037a104812,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/07_M03_RBAC_RLS_CONTRACT_FULL_v1.2.md,1468,01509fa3b2025be1c425da46575cbba2491b78203d5061c89a86eb525eab6023,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/08_M03_SCHEMA_ERD_RECONCILIATION_FULL_v1.0.sql,1013,846555669f649b6e9eb2aae9134aded8d09d0992873632d09929b406cf54cd9a,.sql,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/08_M03_SCHEMA_ERD_RECONCILIATION_FULL_v1.2.sql,662,3e1265850c556d0a5be379968439e3d84654619e23479b7599d4ff89d4c34c0e,.sql,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/09_M03_SEARCH_CONTRACT_FULL_v1.2.md,1635,32a10e17db8958176752ec9be097f66ea53f0551880741f6a3c80c1d0194376a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/10_M03_UI_UX_USER_FLOW_FULL_v1.2.md,1632,09639adb4f8e01e6ddaa109a17e66a00f9ce0f2fc9e715609f271255c369f610,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/11_M03_PHYSICAL_RUNTIME_STATUS_FULL_v1.2.md,1346,f04d585eb56bbac7b4ae96ff13367809aeff4ed2a3b703a208676d73cb72666d,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/13_M03_MEDIA_THUMBNAIL_DERIVATIVE_CONTRACT_FULL_v1.2.md,1664,ef6b046ac3c6896be9860f034832cc455a1efd8ab53e959acc9c9edd033cbfbe,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/14_M03_DISTRICT_REFRESH_POSITIONING_CONTRACT_FULL_v1.2.md,1518,47f7549ff7d6a0c8149336f9ea8636d86100dde5888a9b2417b07ca9b8300e2f,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/15_M03_QA_COMPLETION_CONTROLLED_v1.2.md,1396,e0a2c95114e9773552a013e3b535818667409bf4791a2946ae8cbf1d86d53f38,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/16_WF03_MASTER_PROGRESS_M01-M15_v1.6_M03_COMPLETE.xlsx,29257,26cbed8af28587ba51e3fb01942c52ae502998596fa6cf39ceac1587d773b347,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/MANIFEST_v1.2.md,889,4dd81fc1d0e9c94ea2f18988069d42a5b5e79253fc33335421231b799d5f3e8b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_M03_V1.2_ORIGINAL/README_CONTROLLED_OUTPUT_v1.2.md,1198,716f12d89786ffaf61a6d2d5f29ad4fd8156b85d4c75c47b3a327d03d673cf4a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/00_M03_QUESTION_INVENTORY_RESOLUTION_REPORT_v1.0.md,2543,cacde59e135baa32ccbb8013b13272d47ab374ca481fe67e685b544e3accc9a6,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/00_M03_REBUILD_CONTROL_REPORT_v1.2.md,4607,f02ca75459fdf42ebfe5ce9af63f33e2ed038587a21aa41f7ac5583bebf7c4bb,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/01_M03_QUESTION_INVENTORY_RESOLVED_v1.0.csv,12262,d55245642ba7edbc425af1c55b83ce3de712b49ad77c579c0d1361bde55d4d4d,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/01_M03_QUESTION_INVENTORY_RESOLVED_v1.0.xlsx,10960,10acb3cdc93a7a2dcf62228c000bc9b1f88e1a2c838f794ce8add5fe640bec82,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/02_M03_PERMISSION_MATRIX_RESOLVED_v1.0.xlsx,8231,5f4bdff6411198fb2a35bf88bc16d15f726bf0aafd3f4a4c0cfd271abaf35ee9,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/03_M03_PERMISSION_MATRIX_FULL_v1.2.csv,3290,e990ded819f7ad539ce9f1daab3d00ec13a5296183300b9e7ba64232a7e93f34,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/04_M03_SEMANTIC_LIFECYCLE_AUTHORITY_RESOLVED_v1.0.md,3834,7c6ab09ad4495bc656b7e3bc5799f3bef4894ad0e5331bcead49a4833ea7ae20,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/05_M03_CROSS_ARTIFACT_RECONCILIATION_FULL_v1.2.md,2047,97b5a1d742b8c19104464fa4b7ad31dac3de83693e1a1bb3d989f07c891ef660,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/06_M03_API_CONTRACT_FULL_v1.2.md,1992,7b89a05f96fea587c1390dce4a7276986e04ba5f8b2833ef2a020f037a104812,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/08_M03_SCHEMA_ERD_RECONCILIATION_FULL_v1.0.sql,1013,846555669f649b6e9eb2aae9134aded8d09d0992873632d09929b406cf54cd9a,.sql,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/08_M03_SCHEMA_ERD_RECONCILIATION_FULL_v1.2.sql,662,3e1265850c556d0a5be379968439e3d84654619e23479b7599d4ff89d4c34c0e,.sql,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/09_M03_SEARCH_CONTRACT_RESOLVED_v1.0.md,1665,6b015b4ec40f4af741b8ef372c12cf5c38997ad279630df9c5a28bfd59a135bd,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/10_M03_UI_UX_USER_FLOW_FULL_v1.2.md,1632,09639adb4f8e01e6ddaa109a17e66a00f9ce0f2fc9e715609f271255c369f610,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/11_M03_PHYSICAL_RUNTIME_STATUS_FULL_v1.2.md,1346,f04d585eb56bbac7b4ae96ff13367809aeff4ed2a3b703a208676d73cb72666d,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/13_M03_MEDIA_THUMBNAIL_DERIVATIVE_CONTRACT_FULL_v1.2.md,1664,ef6b046ac3c6896be9860f034832cc455a1efd8ab53e959acc9c9edd033cbfbe,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/14_M03_DISTRICT_REFRESH_POSITIONING_CONTRACT_FULL_v1.2.md,1518,47f7549ff7d6a0c8149336f9ea8636d86100dde5888a9b2417b07ca9b8300e2f,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/15_M03_QA_COMPLETION_CONTROLLED_v1.2.md,1396,e0a2c95114e9773552a013e3b535818667409bf4791a2946ae8cbf1d86d53f38,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/16_WF03_MASTER_PROGRESS_M01-M15_v1.7_M03_QIR_COMPLETE.xlsx,29256,bdbaf8f992d9887a4d57b4570436cf21f16605f109c8e60aa45959e0433412c4,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/MANIFEST_M03_QIR_v1.0.md,965,1fa2b9efd20dee21f6abd546c4e5989d5db875f78972d68ddff42fb7f88e82a4,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/MANIFEST_v1.2.md,889,4dd81fc1d0e9c94ea2f18988069d42a5b5e79253fc33335421231b799d5f3e8b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M03_RECON/_PROVENANCE_QIR_V1.0_SOURCE/README_CONTROLLED_OUTPUT_v1.2.md,1198,716f12d89786ffaf61a6d2d5f29ad4fd8156b85d4c75c47b3a327d03d673cf4a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/00_M05_FULL_REBUILD_CONTROL_REPORT_v1.3.md,1667,21af39ad84abde95495aeae6f415a7643a9d11635fa3792de570e4d4ff506062,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/00_M05_FULL_REBUILD_CONTROL_REPORT_v1.2.md,1490,2afae2a74dc5cb686cebff9e8bef85291feb0086c7580a46759114ab349f0e72,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/01_M05_SOURCE_INVENTORY_100PCT_v1.2.csv,67454,2f281b81c85297dbf006fc7967c4786b87989d2323ad17c51e2cabb559d9c24d,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/01_M05_SOURCE_INVENTORY_100PCT_v1.2.md,331,d0dce5dec2063a77ae9e8d4a70c156055d2074d523459c51ce858372ec6b08b8,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/02_M05_QUESTION_INVENTORY_FULL_v1.2.csv,2321,d87f8242e029d255f930f16db9360243f3e24c04e0f020f4ca739467f3c9a1ec,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/02_M05_QUESTION_INVENTORY_FULL_v1.2.md,237,0ead9d51ce5c3ccc45f9a7ef3ce107190b3906829753befec4049c23df906a19,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/03_M05_SEMANTIC_REVIEW_FULL_v1.2.md,824,5bc5b8c679a1d8cddb7436f24a45d188e2ac0c4033430f539ec66c07fce57f62,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/04_M05_LIFECYCLE_FULL_v1.2.md,959,a6de78784a718927f9795c107a5f8a3d02cb0d5bd073ed954257e350a5d0d2d7,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/05_M05_PERMISSION_ACTION_REVIEW_FULL_v1.2.md,603,5ed39f103fa02317f3a02d09538d2d5df00f36092571155112dc95baf6529bb0,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/06_M05_CROSS_ARTIFACT_RECONCILIATION_FULL_v1.2.md,771,d0bc8ec1808f80f3fe60a9653d896d39acb47ca8deda709c37d50adb90c222f6,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/07_M05_PHYSICAL_RUNTIME_PREREQUISITE_REVIEW_FULL_v1.2.md,576,c989b648afb1dbf8d0f83b8dea57d9902b246fe24957b3dbdd178c7aed59d616,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/08_M05_CROSS_MODULE_RECONCILIATION_FULL_v1.2.md,468,d7d33ca3a8fddabcbc235f0cb3d8ced1bd223fcf0d75ccf31e9c8a3a43ccc7f3,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/09_M05_ACTOR_SURFACE_FULL_v1.2.md,632,c83720852629c84182c81579f44e1822a11d66ec2286806adf7fcddcf0683acd,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/10_M05_CONFIGURATION_PROVIDER_FULL_v1.2.md,994,98cefff14739efb2325fac01ef67cdb66ef7dd73e2dcb95c850324f1e57e485f,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/11_M05_PERMISSION_MATRIX_FULL_v1.2.csv,585,313bb7e2a1150735acf5784bacdbfcd668602cbcb41cac2c729f07b0f9227d8f,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/M05_RECON/01_FULL_V1.2_RETAINED/12_M05_FULL_FIELD_CONFIGURATION_PERMISSION_MATRIX_v1.2.xlsx,8960,cd1ca9ea4b5b61e66cdcbc9c8e4b376c8264954153921cc3c52df94660e7cf0d,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
