repo_relative_path,size_bytes,sha256
docs/core/current/00-governance/STEP-06/INPUT_GOVERNANCE_v1.3_LOCKED.docx,52353,f8e79957ac273d55ae7a6ac439e23b9afb01fffd6c8f05db70c47308f7c53efb
docs/core/current/00-governance/STEP-06/README_STEP06_FULL_VERSION_v1.1.md,876,efc3fdb4a6082f5e3ef81f8b6e6f768c0ef40a003f76505b1220be87d867c0e4
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/00_STEP07_FULL_REPORT_v1.0.md,10364,d426b2850df0cef15d6d9a75612b26d3db5e0c7562a8c6f2e3c6717febbc20a5
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/01_STEP07_INPUT_DEEP_SCAN_MANIFEST_v1.0.csv,1360,06c08374e3cbe764cb6e327f86b9fca7c5a2f19385aea5c0a28d8a1e91760eb0
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/02_STEP07_UPSTREAM_PACKAGE_IDENTITY_v1.0.csv,852,fbf9c01953ace9a15c05450028c58c9adf17761d8f515a0ed9f556528d274a79
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/03_STEP07_STEP_SYNC_CORE_CURRENT_EMBEDDED_INVENTORY_v1.0.csv,1054,ba6e07fe559286951f86a2639bfcff5c4c0c803432ccecb264c6b970958d9d00
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/04_STEP07_CORE_BASELINE_IDENTITY_COMPARE_v1.0.csv,483,224324a035454685d6d7626565e69c956c2067980c9e810252cedd5d24dc726d
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/05_STEP07_CURRENT_M01-M15_AUTHORITY_REGISTER_15_v1.0.csv,4086,ded1b6093590cdbf85ef85e6265dec40e8f78dda6ac1fbe8b8e90e2f6c6e4b1f
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/06_STEP07_DEPENDENCY_MATRIX_73_NON_AUTHORITY_EDGES_v1.0.csv,19144,0819c4d91244c1222f64a0009ba16322278f77cd13488db11c2e1efc0061f963
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/07_STEP07_SEMANTIC_AUTHORITY_BOUNDARY_MATRIX_15_MODULES_v1.0.csv,2253,b888e1c0fb56c7a8c83f5b49e673215afc5a68bbdf12717f36288b58b5e12441
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/08_STEP07_CROSS_MODULE_AUTHORITY_RELATIONSHIP_REGISTER_43_v1.0.csv,4928,86e74d336017578149dffab90ccf8f06445cc28f468ab7f7610e98c25d7de487
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/09_STEP07_FINDING_LEVEL_AUTHORITY_RECONCILIATION_223_v1.0.csv,88978,03e9dc09ce7105b6487f03eea675c7cd497d73e6b728933fac30cd2fda3d1411
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/10_STEP07_CROSS_MODULE_COLLISION_AND_BOUNDARY_REGISTER_15_v1.0.csv,3314,929e2b4f81ca452ba7923251a8826816400ae487ab61ecada2f0ab9941d3e23f
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/11_STEP07_CORE_AUTHORITY_RECONCILIATION_76_v1.0.csv,52088,72fd74b931afcdccf94058151f532dc98dc75646c2070f6eed8a4b5b3aef85a6
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/12_STEP07_SEMANTIC_AUTHORITY_CYCLE_AUDIT_v1.0.csv,626,c8024bfc2b51107ea1768f670c626f80a484270983defea03a7bb92b258f47c0
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/13_STEP07_AUTHORITY_PRESERVATION_AND_NO_TAKEOVER_AUDIT_15_v1.0.csv,2381,007364bb011c6e4ee5a63b342e0fcf1d04557c8b9d08dee7e63fb9cf06680319
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/14_STEP07_PROVENANCE_REGISTER_223_v1.0.csv,129107,2a7e7ec1b18702ac77a4a971bfbc25bbed038e2d662bcf23f944b88ce7e73383
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/15_STEP07_DEEP_SCAN_COVERAGE_SUMMARY_v1.0.csv,84,316eb1c3631e744f4a8feb60b92bc86b2d0f138e034f07d2b514e87841aa4594
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/16_STEP07_FINAL_GATE_CHECKLIST_v1.0.csv,1649,0d8b776af69bd28839cc5a4c1523de065629aef87813873f356d92a635583990
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/17_STEP07_AUTHORITY_GRAPH_v1.0.json,11630,00893c840e08dec1f52e7473af6f1959d94ec52069a5498d9786131c101e4347
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/18_STEP07_OUTPUT_MANIFEST_SHA256_v1.0.csv,2332,252a37d4338b69855a20e106e56652bb738d5e0c8fdafe4a7dd9eefa52ba3069
docs/core/current/00-governance/STEP-07/00_PREVIOUS_STEP07_v1.0/README_STEP07_FULL_VERSION_v1.0.md,1240,3885badbf888cb67bc0528a1f477f7b40fbdaca5f283ec6b46c140438bdf2c8d
docs/core/current/00-governance/STEP-07/00_STEP07_FULL_REPORT_v1.1.md,5648,6d034788a6c55f4e821f4613c46db1e2a95c141290789d48c3c2f9ee7e6c28b5
docs/core/current/00-governance/STEP-07/01_STEP07_v1.1_INPUT_IDENTITY_SHA256.csv,772,3acf1b51c0d4bc72d1f9a8bb546bb38cb5a1a6f1ad70fefb215ca6719e25dadf
docs/core/current/00-governance/STEP-07/02_STEP07_v1.1_STEP_SYNC_CORE_RAR_MEMBER_INVENTORY.csv,512,1142d2c3d29fc6bd2bf2273d972f00a49894174c8c8be89914a8643637e2c2d3
docs/core/current/00-governance/STEP-07/03_STEP07_v1.1_RECURSIVE_SOURCE_ARTIFACT_INVENTORY_2374.csv,736030,1e85da2725cd6d5142239071936c4d4d4a626b8a5403a567683ed72f5182c066
docs/core/current/00-governance/STEP-07/04_STEP07_v1.1_PRE00_COMPLETE_ARTIFACT_COVERAGE_18.csv,4527,41dfeca4324b2a0066bdaa05fd624be9f75b65016a54db693926ed6ad1020f48
docs/core/current/00-governance/STEP-07/05_STEP07_v1.1_CORE_V1.3_FROZEN_ARTIFACT_COVERAGE_76.csv,21321,d6aa5b50017b98414fa700a63f5c8c5f5dd693b9f24d166e349069add5a9fbe8
docs/core/current/00-governance/STEP-07/06_STEP07_v1.1_M01-M15_AUTHORITY_REGISTER_15_PRESERVED.csv,4086,ded1b6093590cdbf85ef85e6265dec40e8f78dda6ac1fbe8b8e90e2f6c6e4b1f
docs/core/current/00-governance/STEP-07/07_STEP07_v1.1_FINDING_AUTHORITY_RECONCILIATION_223_PRESERVED.csv,88978,03e9dc09ce7105b6487f03eea675c7cd497d73e6b728933fac30cd2fda3d1411
docs/core/current/00-governance/STEP-07/08_STEP07_v1.1_COMPLETE_INTEGRATION_COVERAGE_LEDGER_54.csv,8120,7bd432d186b09910eb387a43d53761ce6a6cb32d481c4f1f1514a6d4e87a0c66
docs/core/current/00-governance/STEP-07/09_STEP07_v1.1_ORPHAN_CONTROL_REGISTER.csv,9714,d0a621b40292ecf623151dd02cd9b69a8f1f153f04c1bf71077a47acf4bb2cd8
docs/core/current/00-governance/STEP-07/10_STEP07_v1.1_CROSS_MODULE_BOUNDARY_REGISTER_15_PRESERVED.csv,3314,929e2b4f81ca452ba7923251a8826816400ae487ab61ecada2f0ab9941d3e23f
docs/core/current/00-governance/STEP-07/11_STEP07_v1.1_CORE_AUTHORITY_RECONCILIATION_76_PRESERVED.csv,52088,72fd74b931afcdccf94058151f532dc98dc75646c2070f6eed8a4b5b3aef85a6
docs/core/current/00-governance/STEP-07/12_STEP07_v1.1_AUTHORITY_RELATIONSHIP_REGISTER_PHYSICAL_COUNT_CORRECTED.csv,6404,c420bc243fc2b981609c6ce22750fa0906944ae10cd6830ae18aab58df49084b
docs/core/current/00-governance/STEP-07/13_STEP07_v1.1_CORRECTION_AND_HARDENING_REGISTER.csv,1188,014ace69337e7430b11b88490e150bf121729a413d1e6670e560c68407dff7f5
docs/core/current/00-governance/STEP-07/14_STEP07_v1.1_DEEP_SCAN_COVERAGE_SUMMARY.csv,922,4293605e37395510dbf22386f0f882a7299e67e407256e0f97ff79102f3d078b
docs/core/current/00-governance/STEP-07/15_STEP07_v1.1_MODULE_COVERAGE_CONTROL_SUMMARY.csv,293,ed850fcf37c8c0cca316e3d902dfd2e55e102252c052d896d8dfa7ac2da71f9f
docs/core/current/00-governance/STEP-07/16_STEP07_v1.1_AUTHORITY_GRAPH_PRESERVED.json,11630,00893c840e08dec1f52e7473af6f1959d94ec52069a5498d9786131c101e4347
docs/core/current/00-governance/STEP-07/17_STEP07_v1.1_FINAL_GATE_CHECKLIST.csv,1374,062c908a8148a52abbbd391ea7f067108789e9082bae74edda474668a1efc665
docs/core/current/00-governance/STEP-07/18_STEP07_v1.1_OUTPUT_MANIFEST_SHA256.csv,5252,266c27087a5d8c7f2968c51c023f36fb20d1844f12f55bf35ce19b444a19691a
docs/core/current/00-governance/STEP-07/README_STEP07_FULL_VERSION_v1.1.md,666,4db140bb1092af0fa32e6768562a66bdbd597a1a7db5c53d97ed35e96711d182
docs/core/current/01-business-rules/STEP-08/00_COMPLETENESS_DEEP_SCAN_AUDIT_v1.1.md,2724,b271a506c690c18e97ba154a05be91d2c8e0e15114344a351b6a96deb35c7acb
docs/core/current/01-business-rules/STEP-08/02_RULE_PROVENANCE_REGISTER.csv,268039,9c1796f1bd6fca9d6b99d2ff5cfdf783752bddf73475c1d3ffcb604845ac824b
docs/core/current/01-business-rules/STEP-08/03_RULE_SOURCE_MAPPING.csv,238469,a5a092e5f8b9b99e911523eab6f408b71e8dbd789a801286e5f72c1190170ee1
docs/core/current/01-business-rules/STEP-08/04_RULE_DELTA_REGISTER.csv,24737,ed2c3cc5c10088bca129a1ac59130195d7cc35b1359596d3a941fe3aac5b6f1f
docs/core/current/01-business-rules/STEP-08/05_LIFECYCLE_RULE_MATRIX.csv,1511,2ecd189e9351d0f24972733b4d39770055bcea88f11b9b0c6022c5ca01e8366b
docs/core/current/01-business-rules/STEP-08/06_ACTOR_OWNERSHIP_AUTHORITY.csv,1890,03fec6f9705fe440b67e2a437cb329e7d4089f870033925872669ba9fab2440b
docs/core/current/01-business-rules/STEP-08/07_CONFIGURABLE_PARAMETER_REGISTER.csv,959,6c598c255552e7985f6fe48009cb0dd7743b159ca044313dadce6385bfc9d236
docs/core/current/01-business-rules/STEP-08/08_CONFLICT_APPLICATION.csv,7495,356ab6be6d4d1e5634b9d3551cba7579275c1c3b03225588a55f694a1704ce2a
docs/core/current/01-business-rules/STEP-08/09_CORE_PRESERVATION_AUDIT.csv,408,34da1892ac0aec411fd2f610f3b2b856d22a0f4706104fae4fa188b4369dd3d3
docs/core/current/01-business-rules/STEP-08/10_DUPLICATE_CONSOLIDATION_AUDIT.csv,31163,75a846d7691dfa7b4cfa32bfc6edc6c4eeef8be6c186863ca2881525545602cd
docs/core/current/01-business-rules/STEP-08/11_GATE_CHECKLIST.csv,1228,b491038b3fd8332bfee9d52f244a3125e3002ed28a1e9de2412be2dda5db4799
docs/core/current/01-business-rules/STEP-08/12_OUTPUT_MANIFEST_SHA256_v1.1.csv,1283,555cb01cd24db669cc0eb0f85e1a6a4c70d9b65049e9a15dd973751edaca0f52
docs/core/current/01-business-rules/STEP-08/README_STEP08_BR_BASELINE_CONSOLIDATED_v1.1.md,1179,af3d1171790104849bae4aad5d04968cd9d7f70d09ce0ec654ceef7e10c4d4ff
docs/core/current/01-business-rules/STEP-08/RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.1.md,110829,a499082839f3343a8fa99744f66dfa49abfe43cb512d99e280078bfea07011fd
docs/core/current/02-architecture/STEP-09-A2/01_OUTPUT/PROJECT_CONSTITUTION_v1.17_STEP09-A2_CONTROLLED_REENTRY.docx,54274,acd7f5d8a7ee90e4bcd65dd338d668513e988ec886a2cea05c0716be28b2c1d8
docs/core/current/02-architecture/STEP-09-A2/01_OUTPUT/STEP09-A2_ARTIFACT_INVENTORY_v1.0.csv,436,4158fce16210506226f2a2f06735ca1d71cb250d39ebbc44aaeaabea62b3d2eb
docs/core/current/02-architecture/STEP-09-A2/01_OUTPUT/STEP09-A2_CONTROLLED_REENTRY_DECISION_RECORD_v1.0.md,1035,08efc13021921687c886b0893376c17fef164e868019f2876c01f8418d8abf71
docs/core/current/02-architecture/STEP-09-A2/01_OUTPUT/STEP09-A2_DEEP_SCAN_AND_GATE_REPORT_v1.0.md,3935,c86e1664c9483892da6b0269e163db3023235f5728da8dcf63a25d533e76e400
docs/core/current/02-architecture/STEP-09-A2/01_OUTPUT/STEP09-A2_PROVENANCE_SHA256_MANIFEST_v1.0.csv,1073,cc067596aa74ae63aeeeccd4e02d91d7fe109dcaf3ef82ca1954827663b90675
docs/core/current/02-architecture/STEP-09-B/01_OUTPUT/STEP09-B_CONTROLLED_REENTRY_DECISION_RECORD_v1.0.md,708,c2fdba7c2638afd3d4e370da9728ae108c93312bd1c5a08720cf1bf41b9b92f1
docs/core/current/02-architecture/STEP-09-B/01_OUTPUT/STEP09-B_IMPACT_CHECK_AND_CONTROLLED_REENTRY_REPORT_v1.0.md,4246,0e6544d09cb5ab4879b899cde03426e83e24ee073d0ea6feb7f45e092d5cb3f4
docs/core/current/02-architecture/STEP-09-B/01_OUTPUT/STEP09-B_IMPACT_MATRIX_v1.0.csv,542,f15c8c4e288c6a51f230d85143407b7bef2455ae57232db464afbe95f295137c
docs/core/current/02-architecture/STEP-09-B/01_OUTPUT/STEP09-B_PROVENANCE_SHA256_MANIFEST_v1.0.csv,516,e5bd7602597f2d45bf4f6d5fb8faa81915392d247e8ce4244909281485a368cd
docs/core/current/02-architecture/STEP-09-B/01_OUTPUT/SYSTEM_ARCHITECTURE_v1.9_STEP09-B_CONTROLLED_REENTRY.docx,96929,5d737f900a71e79d5e90b0a731f4bdcf850a558211626f1655f000b4e034d8a7
docs/core/current/02-architecture/STEP-09-C/01_OUTPUT/STEP09-C_CONTROLLED_REENTRY_DECISION_RECORD_v1.0.md,810,aa8f2e14679a745931b999d6659e80a642ec88968767a008f0c62fe524bddc9d
docs/core/current/02-architecture/STEP-09-C/01_OUTPUT/STEP09-C_IMPACT_REENTRY_AND_GATE_REPORT_v1.0.md,2013,edaa81982375d229f535dee65b1337e570cb6dabf57b9652116543d44605e0e0
docs/core/current/02-architecture/STEP-09-C/01_OUTPUT/STEP09-C_PROVENANCE_SHA256_MANIFEST_v1.0.csv,658,8dcbbfecab9df37b95a5af3c7e47dfec732421652e941447b6c7fd3bf4336094
docs/core/current/02-architecture/STEP-09-C/01_OUTPUT/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6_STEP09-C_CONTROLLED_REENTRY_Q01-Q66.docx,53047,24afc108af63dd1b7de5d9ae560070f84f055bef8d3254626ffac8a831d95907
docs/core/current/02-architecture/STEP-09-D/STEP09-D_CONTROLLED_REENTRY_FULL_DEEP_RESCAN_AND_GATE_REPORT_v1.0.md,2012,94ea71d2ae7ec0cad561fa1ae7f818eb871da0fee7eb25d4722bc9b913bee80d
docs/core/current/02-architecture/STEP-09-D/STEP09-D_REENTRY_DEPENDENCY_GAP_REGISTER.csv,636,8de378dc1f35f612c35001a2d047d1bc81b5a66624d68d8f80ebf40587d4dafc
docs/core/current/02-architecture/STEP-09-D/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9_STEP09-D_SYNCHRONIZED_FULL_VERSION_CORRECTED_REENTRY.docx,51843,259d7baff83bf8673cc2a84b1f1034bdb7031eca9e85c646d37367b1722ee3f6
docs/core/current/02-architecture/STEP-09-D/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9_STEP09-D_SYNCHRONIZED_FULL_VERSION_CORRECTED_REENTRY.md,41435,ecfc43e6903c041ee8dd0737d30e203ac4e2c4a44fe5a7c9a8298dc41fbeffa0
docs/core/current/02-architecture/STEP-09-E/RUMAHAGEN_PROJECT_CONSTITUTION_v1.17_STEP09-A2_FULL_RECONCILED_CORRECTED.docx,53778,ede846a0452fb985d562b459075c28250db310b4dca7a251366a0e78d2e79266
docs/core/current/02-architecture/STEP-09-E/STEP09-E_CROSS_09_ARCHITECTURE_DEPENDENCY_RECONCILIATION_REPORT_v1.0.md,7135,a30ade13cc36f58780ab0e48196341cf331d9e198a667a46014898bac67732e9
docs/core/current/02-architecture/STEP-09-E/STEP09-E_DEPENDENCY_DIRECTION_RECONCILIATION.csv,598,246c368abd44b7365e4355080c1001ae4f21ebf05b7f605e86ebb8b22a7a99fc
docs/core/current/02-architecture/STEP-09-E/STEP09-E_INPUT_INTEGRITY_MATRIX.csv,928,604272bba99ec78ae4ccdfb005a5ad56228889ead8bbb7d40543863731a5f02b
docs/core/current/02-architecture/STEP-09-E/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.9_STEP09-B.1_CONTROLLED_REENTRY_FINAL.docx,96925,1c4a1b80df1eedea5ce5138ec6e1ad8aa68362c04daba5ef510f9e5569068170
docs/core/current/02-architecture/STEP-09-E/W4-02A.6.6_TECHNICAL_DECISIONS_FULL_CONSOLIDATED_v1.6_STEP09-C_SYNCHRONIZED_FULL_VERSION_CORRECTED_REENTRY.docx,53014,8eafc3bbeab85e47d1d44922e75aead6a1e591caf5d7a379ab72637f9ed0dbd3
docs/core/current/02-architecture/STEP-09-E/W4-02A.6.7_DEPENDENCY_MANIFEST_FULL_CONSOLIDATED_v1.9_STEP09-D_SYNCHRONIZED_FULL_VERSION_CORRECTED_REENTRY.docx,51843,259d7baff83bf8673cc2a84b1f1034bdb7031eca9e85c646d37367b1722ee3f6
docs/core/current/02-architecture/STEP-09-F/01_OUTPUT/STEP09-F_FINAL_GATE_AND_DOWNSTREAM_HANDOFF_FULL_REBUILD_v1.2_RERUN_01.md,7044,2840795d15188fb12a355d713167c2fe290f089f03db2ae4c1c973af1f2dce39
docs/core/current/02-architecture/STEP-09-F/01_OUTPUT/STEP09-F_FINDING_RESOLUTION_REGISTER_v1.2_RERUN_01.csv,675,d935ee02b6abca88908c6ec780afc864e5410355f39d7c080abbc5178a86cae7
docs/core/current/02-architecture/STEP-09-F/01_OUTPUT/STEP09-F_GATE_MATRIX_v1.2_RERUN_01.csv,1301,652b10d358af340c4e459c9a1d6a6cab7d242f11b63ccf790589c1ac21486c7b
docs/core/current/02-architecture/STEP-09-F/01_OUTPUT/STEP09-F_HANDOFF_AUTHORITY_MANIFEST_v1.2_RERUN_01.csv,999,e44b12f5d7b76f0a3c8140a2970eb0ac515c9d052a2e0d1caffc9d5d0fdbebcd
docs/core/current/02-architecture/STEP-09-F/01_OUTPUT/STEP09-F_INPUT_EVIDENCE_SHA256_MANIFEST_v1.2_RERUN_01.csv,1114,6c6278bf2eb697eecfe31a8562541abf53fb9beabdc3b6f46bbeaa46e2a4f7ea
docs/core/current/02-architecture/STEP-09-F/02_CONTROL/STEP09-F_CONTROLLED_REENTRY_DECISION_RECORD_v1.2_RERUN_01.md,723,39ab12fdab5454dd60ded4f751391a85ed362f7a3abc4919f9f552078f94ef13
docs/core/current/02-architecture/STEP-09-F/02_CONTROL/STEP09-F_EVIDENCE_OUTPUT_SHA256_MANIFEST_v1.2_RERUN_01.txt,1459,fd4a03115bd513fe26f4cd70b84af5b91db0429f82e6a6783e8c1d8cc8f05449
docs/core/current/02-architecture/STEP-09-F/02_CONTROL/STEP09-F_PACKAGE_HASH_POLICY_v1.2_RERUN_01.md,245,59a7b14e64162adf5e9c98513c64c5b9d914fc321ed3ead6cb75b070c72a0dcb
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_CHAIN_SOURCE_AUTHORITY_MANIFEST_RERUN-02.csv,677,f1ab34c9d581eef323f08d3d2d401b682f98e114652a69a529f1ef51bd9ef357
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_FULL_LOGICAL_ERD_REBUILD_RERUN_v2.2.md,7741,7a4b2c04670cbfee5dc9d1e78611d941ea7451b018ec82f4d2932c5e8f262302
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_LOGICAL_ATTRIBUTE_REGISTER_94_FULL_RERUN_v2.2.csv,129164,16af37a290f27855d2b2bf4767280457f9dfed9aa0186cabd941cdeb2df812b2
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_LOGICAL_ERD_RELATIONSHIP_MATRIX_FULL_RERUN_v2.2.csv,34443,edfec1c3e4e193ac06fc2ce4b6a30e62e703936a348638bf45fa630bcc14de5f
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_RERUN_FINDING_CORRECTION_REGISTER_v2.2.csv,2046,7a341bf2d9af94c70dc25fd92807c26308ca5d0cade54d415e7c5265c7cf0d8d
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_RERUN_SOURCE_HASH_MANIFEST_v2.1_LEGACY_PRESERVED.csv,2091,3eb82f3e23f8e4d66b018cbff6c752b48066b661f1a7087d311bfd63a81d1432
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_RERUN_SOURCE_HASH_MANIFEST_v2.2.csv,767,521e0bb424778b40d7360b6f2c7b6a2ad8e487acc05dd14a7cda099f3c15c94b
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A1_FULL_VERSION_RERUN_v2.2/STEP10-A1_RERUN_VALIDATION_GATE_MATRIX_v2.2.csv,1481,5a73a599aab5ba08dd9d6bac0c216caf1c6f9410e5371a20f1a1063a3e14ad8c
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_CHAIN_SOURCE_AUTHORITY_MANIFEST_RERUN-02.csv,333,6b4a81171b34d0cdcbb2e1ad820efaf61e8d8bf84c414e1cc2eb1213101deff4
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_LOGICAL_ERD_VALIDATION_RECONCILIATION_RERUN_v2.2.md,6857,a216282259d702bbec64300789103c23ffe0f42a0b46466063f18d0d1268d5cb
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_RERUN_EXCEPTION_CONFLICT_REGISTER_v2.2.csv,1242,f147115117039488d44e8234819cb7107c065b30201b85ca09d23f9e65ea02ce
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_RERUN_OUTPUT_MANIFEST_v2.2.md,257,80c3b05af48a443f6fd6e7592049161ab080b5df3555ff9af90256105c4a118f
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_RERUN_SOURCE_HASH_MANIFEST_v2.1_LEGACY_PRESERVED.csv,664,e9ccc6f75bd77fec1642cd28b086d03dd6ad08bc5a0176042624063daf764495
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_RERUN_SOURCE_HASH_MANIFEST_v2.2.csv,602,9d6ca6f4b0b8dfd8749ebeeb8376baad88daf9861dd1eadb5803af352da49c3b
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-A2_RERUN_v2.2_FULL_VERSION/STEP10-A2_RERUN_VALIDATION_GATE_MATRIX_v2.2.csv,1952,699e9b5e5e3ff668e2126aa9f9078e40865a8649da0b3125b93d504cebd7ec1b
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_CHAIN_SOURCE_AUTHORITY_MANIFEST_RERUN-02.csv,681,13dc1d9e495794269a2ae5d8f590eabe59dfa5be3ea22f104d74e61336c58342
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_CONSTRAINT_FK_CARDINALITY_RECONCILIATION_RERUN_v2.2.csv,95800,055899aac1c72391cf4e952fc85ab5adb71e5a8e525dde59a438efe918753039
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_DATABASE_DICTIONARY_FULL_RECONSTRUCTION_RERUN_v2.2.md,7772,1709ba2ef755d1154727c1e16ff1aaa3b940b775e4151af8fbda934ab91c6487
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_EXCEPTION_CONFLICT_REGISTER_RERUN_v2.2.csv,3544,578bc1b8a53a800678850cc2d77591dd6f9e3e090885afa5c37447050344a069
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_FULL_ATTRIBUTE_RECONCILIATION_MATRIX_RERUN_v2.2.csv,255053,fe721fffd1b2af5841590214b3d2c6b82938d0647286432384a07eb75cc6efb5
